,time,screen_name,text,cumulative_tweets
18658,2018-03-28 00:48:11,Cinquante19,"RT @EdLlewellynFCO: Lt Col Arnaud Beltrame, wounded after taking the place of a hostage in the attack yesterday at #Trèbes, gave his life t…",14830.0
18656,2018-03-28 00:58:00,Fayth43,RT @PeterTownsend7: Defending the Qur'an Where to start? #Islam #antisemitism #Muslim #trebes  https://t.co/eY9Y6yOYCD https://t.co/IYnQ9js…,14831.0
18655,2018-03-28 01:00:03,hope_tindall,RT @PeterTownsend7: Defending the Qur'an Where to start? #Islam #antisemitism #Muslim #trebes  https://t.co/eY9Y6yOYCD https://t.co/IYnQ9js…,14832.0
18651,2018-03-28 01:16:28,raeannasam,"RT @OakBayGazette: Public Notice: Tomorrow at noon the Oak Bay carillon will play ""La Marseillaise"" in honour of @Gendarmerie Lt.-Col. Arna…",14833.0
18650,2018-03-28 01:16:55,vic777212718,RT @PeterTownsend7: Qur'an: Killing all of mankind? #Islam #antisemitism #Muslim #trebes  https://t.co/qNw50OeD7S https://t.co/PN5bBdUMCa,14834.0
18644,2018-03-28 01:31:37,Devilmist,RT @PeterTownsend7: Defending the Qur'an Where to start? #Islam #antisemitism #Muslim #trebes  https://t.co/eY9Y6yOYCD https://t.co/IYnQ9js…,14835.0
18638,2018-03-28 01:48:08,Anzi199,"RT @sawabcenter: Two communities separated by thousands of miles, both touched by terrorism...two policemen who made the greatest of sacrif…",14836.0
18628,2018-03-28 02:26:05,keeks2203,RT @PeterTownsend7: The Muslima Romantic Dilemma #Islam #antisemitism #Muslim #trebes  https://t.co/w9Mts4nTIa https://t.co/BTrfEXs68x,14837.0
18625,2018-03-28 02:33:21,mgtucsi,RT @PeterTownsend7: Tomorrow's news today #Islam #antisemitism #Muslim #trebes  https://t.co/DbACK5bc1f https://t.co/0xqcnvzeZ2,14838.0
18615,2018-03-28 02:41:00,dontbeasheep1,"RT @MelissaBellCNN: The hero of the #Trèbes terror attacks, the police officer 
#Beltrame wto took the place of the female hostages being h…",14839.0
18611,2018-03-28 02:44:35,ugottasec,"RT @OliMauritania: ISIS terrorist shoots at hostages and French police
-France has strictest gun laws
-French citizens have no 2nd amendmen…",14840.0
18609,2018-03-28 02:45:33,RollingThru777,"RT @OliMauritania: ISIS terrorist shoots at hostages and French police
-France has strictest gun laws
-French citizens have no 2nd amendmen…",14841.0
18607,2018-03-28 02:47:00,abhiaryansingh7,"RT @IPS_Association: Lt Col Arnaud Beltrame of France Police, who swapped himself with a hostage in #Trebes and was killed by terrorists, i…",14842.0
18603,2018-03-28 02:56:21,reiverdave,RT @PeterTownsend7: Questioning Islam by Peter Townsend get your copy today #Muslim #trebes  https://t.co/F93FGjpIN5,14843.0
18601,2018-03-28 03:02:08,HariDas35434247,"RT @Shivam_Saini99: #Trèbes
#डरो_भगवान_से 
People today have been highly misleaded by fake Dharmgurus and saints. Our worshipping methods s…",14844.0
18599,2018-03-28 03:05:16,TinaMar54287286,RT @PeterTownsend7: #Muslim #trebes  For updates on my forthcoming book dealing with the history for Islam please follow @pthistory,14845.0
18597,2018-03-28 03:12:24,doubtallthought,RT @PeterTownsend7: #Muslim #trebes  For updates on my forthcoming book dealing with the history for Islam please follow @pthistory,14846.0
18594,2018-03-28 03:16:30,coachrebeccamoo,RT @PeterTownsend7: Quran - Hate Speech towards Unbelievers #Islam #antisemitism #Muslim #trebes  https://t.co/ro94yO2utP https://t.co/747w…,14847.0
18588,2018-03-28 03:24:02,TroyWade84,RT @PeterTownsend7: The Qur'an on Jihad and Emigration #Islam #antisemitism #Muslim #trebes  https://t.co/UpqGwlk8Vv https://t.co/7779T1WW5F,14848.0
18584,2018-03-28 03:29:04,G_ozzy,RT @PeterTownsend7: Say 'Islam is peace'...or else! #Islam #antisemitism #Muslim #trebes  https://t.co/YqVv1yR6bN https://t.co/EEtVbQhVBO,14849.0
18580,2018-03-28 03:37:03,ItsBizbuz,"RT @thevocaleurope: JUST IN |

French police arrest second person associated with #Trebes attack. https://t.co/IPMJsA2IWg",14850.0
18578,2018-03-28 03:45:46,ElkfourKirk,RT @PeterTownsend7: Questioning Islam' by Peter Townsend https://t.co/ylj5qO8Jco #Muslim #trebes  https://t.co/qk7gk9w8ch,14851.0
18570,2018-03-28 03:57:47,MathewsJeanne,"RT @PeterTownsend7: LGBT and Islam, Cognitive Dissonance Awaits #Islam #antisemitism #Muslim #trebes  https://t.co/UzkiHLxmP4 https://t.co/…",14852.0
18567,2018-03-28 04:03:53,PrinceK42528903,"RT @Shivam_Saini99: #Trèbes
#डरो_भगवान_से 
People today have been highly misleaded by fake Dharmgurus and saints. Our worshipping methods s…",14853.0
18564,2018-03-28 04:08:27,dizzypamtex,RT @PeterTownsend7: Nothing to do with Islam?'; Get your copy today. #Muslim #trebes  https://t.co/wdTJHUQnQT https://t.co/XqhZ4W9Uu5,14854.0
18561,2018-03-28 04:14:12,Frosteetoes,"RT @PeterTownsend7: LGBT and Islam, Cognitive Dissonance Awaits #Islam #antisemitism #Muslim #trebes  https://t.co/UzkiHLxmP4 https://t.co/…",14855.0
18558,2018-03-28 04:21:37,PawanSaklani,"RT @smittal_ips: Sacrifice for humanity &amp; fighting terrorism has a new face. French Police Officer #ArnaudBeltrame a true hero, died after…",14856.0
18556,2018-03-28 04:24:32,Civitas2012,RT @PeterTownsend7: Questioning Islam'; by Peter Townsend. #Muslim #trebes  https://t.co/F93FGjpIN5 https://t.co/qk7gk9w8ch,14857.0
18554,2018-03-28 04:26:07,CarolGr3349,RT @PeterTownsend7: Islam's Free Pass #Islam #antisemitism #Muslim #trebes  https://t.co/wxhR9qDX15 https://t.co/PkTcSZUOF8,14858.0
18553,2018-03-28 04:28:26,riteprices,RT @PeterTownsend7: Killing all of mankind? Not quite. ##Islam #antisemitism #Muslim #trebes  https://t.co/XnLe65HOGu https://t.co/PN5bBdUM…,14859.0
18551,2018-03-28 04:30:24,tlshields85,RT @PeterTownsend7: Questioning Islam'; by Peter Townsend. #Muslim #trebes  https://t.co/F93FGjpIN5 https://t.co/qk7gk9w8ch,14860.0
18549,2018-03-28 04:31:19,nighthawkmoon,RT @PeterTownsend7: Killing all of mankind? Not quite. ##Islam #antisemitism #Muslim #trebes  https://t.co/XnLe65HOGu https://t.co/PN5bBdUM…,14861.0
18548,2018-03-28 04:33:17,alexjourno,RT @markowenf24: Legal sources tell @FRANCE24 the 18 year old girlfriend of #RedouaneLakdim has been charged with #terror #conspiracy over…,14862.0
18547,2018-03-28 04:33:49,jeepsuzih2,"RT @Speedcomesfirst: Teens should #NeverAgain participate in #nationalschoolwalkoutday and #MarchForOurLives

Why?

France #GunControl poli…",14863.0
18545,2018-03-28 04:35:37,rajivkumarsingl,"RT @smittal_ips: Sacrifice for humanity &amp; fighting terrorism has a new face. French Police Officer #ArnaudBeltrame a true hero, died after…",14864.0
18543,2018-03-28 04:37:25,bfan88,"RT @Speedcomesfirst: Teens should #NeverAgain participate in #nationalschoolwalkoutday and #MarchForOurLives

Why?

France #GunControl poli…",14865.0
18542,2018-03-28 04:37:37,TimHUNT53435259,"RT @Speedcomesfirst: Teens should #NeverAgain participate in #nationalschoolwalkoutday and #MarchForOurLives

Why?

France #GunControl poli…",14866.0
18541,2018-03-28 04:38:01,ABillroth2,"RT @Speedcomesfirst: Teens should #NeverAgain participate in #nationalschoolwalkoutday and #MarchForOurLives

Why?

France #GunControl poli…",14867.0
18538,2018-03-28 04:46:04,hindujedi,RT @PeterTownsend7: Islam's Free Pass #Islam #antisemitism #Muslim #trebes  https://t.co/wxhR9qDX15 https://t.co/PkTcSZUOF8,14868.0
18537,2018-03-28 04:46:59,alanaenglish12,RT @BBCBreaking: Armed police shoot hostage-taker after storming supermarket in southern French town of #Trèbes https://t.co/hpG6MAmZDU,14869.0
18533,2018-03-28 04:56:09,ETC2500,RT @PeterTownsend7: #Muslim #trebes  Books on Islam by Peter Townsend. https://t.co/kWqL8Qx997 https://t.co/Ch22fMTnKW,14870.0
18532,2018-03-28 04:58:58,chandra11123133,"RT @anshdas20250: #France #SuperU #Trèbes 

Police treating incident as possible terrorist attack

 #ISIS 
But all these incident,attack if…",14871.0
18531,2018-03-28 04:59:32,krishna05092015,"RT @anshdas20250: #France #SuperU #Trèbes 

Police treating incident as possible terrorist attack

 #ISIS 
But all these incident,attack if…",14872.0
18529,2018-03-28 05:03:33,Tania_Fernandez,RT @jpmarthoz: #Trèbes attack: Paris ceremony for hero policeman Arnaud Beltrame https://t.co/6Jf3Qgq5I6,14873.0
18527,2018-03-28 05:05:20,Bishambar17,"RT @anshdas20250: #France #SuperU #Trèbes 

Police treating incident as possible terrorist attack

 #ISIS 
But all these incident,attack if…",14874.0
18524,2018-03-28 05:16:13,Hristi_1X2,RT @PeterTownsend7: #Islam and Hate Speech #Islam #antisemitism #Muslim #trebes  https://t.co/UQC7f2nBIZ https://t.co/DXH8xTZ1HR,14875.0
18522,2018-03-28 05:22:36,deadlycasm,"RT @IPS_Association: Lt Col Arnaud Beltrame of France Police, who swapped himself with a hostage in #Trebes and was killed by terrorists, i…",14876.0
18519,2018-03-28 05:25:12,Erik_draven89,@thetimes @Holbornlolz 2 days after a terrorist attack that killed 3 persons in a supermarket + a colonel shot and… https://t.co/fEmPvJYpVF,14877.0
18517,2018-03-28 05:31:10,reverseFlasS21,"RT @IPS_Association: Lt Col Arnaud Beltrame of France Police, who swapped himself with a hostage in #Trebes and was killed by terrorists, i…",14878.0
18512,2018-03-28 05:46:14,BLacika15,"RT @OnlineMagazin: 🆘‼🤬🔥 #France: Just for the sake of good order. This is the Moroccan #ISIS terrorist and scum, the 26-year-old Redouane L…",14879.0
18510,2018-03-28 05:48:47,nitasolanki5,"RT @IPS_Association: Lt Col Arnaud Beltrame of France Police, who swapped himself with a hostage in #Trebes and was killed by terrorists, i…",14880.0
18509,2018-03-28 05:51:08,Jamiedikki01,RT @PeterTownsend7: #Muslim #trebes  Nothing to do with Islam?' Out now! https://t.co/wdTJHUQnQT #Muslim #trebes,14881.0
18507,2018-03-28 05:58:47,pmehmah,"RT @PeterTownsend7: LGBT and Islam, Cognitive Dissonance Galore #Islam #antisemitism #Muslim #trebes  https://t.co/OlSfxQ0n1Q https://t.co/…",14882.0
18505,2018-03-28 06:02:44,Trina_EMTP,"RT @PeterTownsend7: LGBT and Islam, Cognitive Dissonance Galore #Islam #antisemitism #Muslim #trebes  https://t.co/OlSfxQ0n1Q https://t.co/…",14883.0
18503,2018-03-28 06:09:25,Merche07358144,"RT @EdLlewellynFCO: Lt Col Arnaud Beltrame, wounded after taking the place of a hostage in the attack yesterday at #Trèbes, gave his life t…",14884.0
18499,2018-03-28 06:27:21,Pandeism,RT @PeterTownsend7: Islam: Are questions that scary? #Islam #antisemitism #Muslim #trebes  https://t.co/nz1TQy2i8A https://t.co/zy4m7RgP1p,14885.0
18497,2018-03-28 06:32:07,Bwfleck,RT @PeterTownsend7: Islam: The 'Bewitched' Prophet #Islam #antisemitism #Muslim #trebes  https://t.co/FnPMPw7Ebz https://t.co/p3eLtYWlGg,14886.0
18496,2018-03-28 06:34:51,DontBlowItTrump,RT @PeterTownsend7: Islam: The 'Bewitched' Prophet #Islam #antisemitism #Muslim #trebes  https://t.co/FnPMPw7Ebz https://t.co/p3eLtYWlGg,14887.0
18495,2018-03-28 06:35:06,Il_Mio_Italiano,RT @FranceintheUK: Ambassador Jouyet is paying tribute to #ArnaudBeltrame and thanking #Uk for solidarity and support after the terrorist a…,14888.0
18492,2018-03-28 06:38:15,UpkarHooda,"RT @anshdas20250: #France #SuperU #Trèbes 

Police treating incident as possible terrorist attack

 #ISIS 
But all these incident,attack if…",14889.0
18491,2018-03-28 06:42:24,APatil06,"RT @IPS_Association: Lt Col Arnaud Beltrame of France Police, who swapped himself with a hostage in #Trebes and was killed by terrorists, i…",14890.0
18489,2018-03-28 06:47:38,Leel06Lee,RT @PeterTownsend7: Islam: Are questions that scary? #Islam #antisemitism #Muslim #trebes  https://t.co/nz1TQy2i8A https://t.co/zy4m7RgP1p,14891.0
18488,2018-03-28 06:49:32,Chris44046254,RT @PeterTownsend7: Islam: The 'Bewitched' Prophet #Islam #antisemitism #Muslim #trebes  https://t.co/FnPMPw7Ebz https://t.co/p3eLtYWlGg,14892.0
18483,2018-03-28 07:08:49,madmicky2k,RT @PeterTownsend7: The problem with 'Public Vigilance' #Islam #antisemitism #Muslim #trebes  https://t.co/jOXF3AASbw https://t.co/BsYbB42f…,14893.0
18481,2018-03-28 07:11:03,LorraineNorthw4,"RT @10DowningStreet: I am saddened to learn that Lieut Col Arnaud Beltrame, the Gendarme who took the place of a hostage in the attack at #…",14894.0
18480,2018-03-28 07:11:23,Jboone06061142,RT @PeterTownsend7: Qur'an: Hate Speech towards Unbelievers #Islam #antisemitism #Muslim #trebes  https://t.co/4nZZ2FDyBM https://t.co/747w…,14895.0
18478,2018-03-28 07:18:43,sarvadaman1,RT @PeterTownsend7: Questioning Islam'; Peter Townsend. #Muslim #trebes  https://t.co/F93FGjpIN5 https://t.co/qk7gk9w8ch,14896.0
18477,2018-03-28 07:19:35,Akarnious,RT @PeterTownsend7: Questioning Islam'; Peter Townsend. #Muslim #trebes  https://t.co/F93FGjpIN5 https://t.co/qk7gk9w8ch,14897.0
18475,2018-03-28 07:24:14,MicheleW1967,RT @PeterTownsend7: #paris and Apostasy #Islam #antisemitism #Muslim #trebes  https://t.co/fQHViS8tMc https://t.co/E7FVd7Ztw3,14898.0
18471,2018-03-28 07:36:18,peoriaindian,RT @PeterTownsend7: Defending the Qur'an - Where to start? #Islam #antisemitism #Muslim #trebes  https://t.co/QCpGbNVzm9 https://t.co/IYnQ9…,14899.0
18470,2018-03-28 07:36:22,USSwaminathan5,RT @PeterTownsend7: Defending the Qur'an - Where to start? #Islam #antisemitism #Muslim #trebes  https://t.co/QCpGbNVzm9 https://t.co/IYnQ9…,14900.0
18467,2018-03-28 07:37:40,lyndacsmith,RT @PeterTownsend7: Islamic Terror. How should we respond? #Islam #antisemitism #Muslim #trebes  https://t.co/YdZUWbE4OU https://t.co/IQ708…,14901.0
18457,2018-03-28 07:56:19,BelgianProud,"RIP Arnaud Beltrame, a true hero &lt;3! #ArnaudBeltrame #Trèbes #TrèbesAttack https://t.co/nPa9fGP6tL",14902.0
18454,2018-03-28 07:58:28,dogotter63,RT @PeterTownsend7: The problem with 'Public Vigilance' #Islam #antisemitism #Muslim #trebes  https://t.co/jOXF3AASbw https://t.co/BsYbB42f…,14903.0
18451,2018-03-28 07:59:35,angeltrueblue,RT @PeterTownsend7: Islam: Are questions that scary? #Islam #antisemitism #Muslim #trebes  https://t.co/nz1TQy2i8A https://t.co/zy4m7RgP1p,14904.0
18450,2018-03-28 08:00:48,arielnana5,"RT @Nominoe922: @RokhayaDiallo Just one question Who has committed such crimes in #Paris and #Trebes?
The same north african racist ragtag…",14905.0
18447,2018-03-28 08:02:17,prettylilgirl80,RT @PeterTownsend7: Honor Killing Un-Islamic. Not quite! #Islam #antisemitism #Muslim #trebes  https://t.co/kTCrTy69Hf https://t.co/xc6YcjS…,14906.0
18446,2018-03-28 08:03:10,bartdeswaef55,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14907.0
18445,2018-03-28 08:03:24,tuttiquanti92,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14908.0
18441,2018-03-28 08:05:52,Rafa3141,RT @PeterTownsend7: Islam: Killed for having pubic hair #Islam #antisemitism #Muslim #trebes  https://t.co/VK7XcyDOId https://t.co/s6tFK0iC…,14909.0
18438,2018-03-28 08:07:52,sonOFmanzini,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14910.0
18437,2018-03-28 08:08:40,RealityDemon,RT @PeterTownsend7: Honor Killing Un-Islamic. Not quite! #Islam #antisemitism #Muslim #trebes  https://t.co/kTCrTy69Hf https://t.co/xc6YcjS…,14911.0
18436,2018-03-28 08:11:38,TAGOS22,RT @PeterTownsend7: Honor Killing Un-Islamic. Not quite! #Islam #antisemitism #Muslim #trebes  https://t.co/kTCrTy69Hf https://t.co/xc6YcjS…,14912.0
18435,2018-03-28 08:12:56,Liliaiolite,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14913.0
18433,2018-03-28 08:14:31,donalda007,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14914.0
18431,2018-03-28 08:15:32,u6239,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14915.0
18429,2018-03-28 08:17:06,PiIrwin,RT @PeterTownsend7: The cause of radicalization #Islam #antisemitism #Muslim #trebes  https://t.co/Hzc8O9c90P https://t.co/CUUPhc3GJC,14916.0
18427,2018-03-28 08:17:33,nancyneff2,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14917.0
18426,2018-03-28 08:17:40,cantfiggeritout,RT @PeterTownsend7: The cause of radicalization #Islam #antisemitism #Muslim #trebes  https://t.co/Hzc8O9c90P https://t.co/CUUPhc3GJC,14918.0
18424,2018-03-28 08:18:51,CLunenfeld,RT @PeterTownsend7: The cause of radicalization #Islam #antisemitism #Muslim #trebes  https://t.co/Hzc8O9c90P https://t.co/CUUPhc3GJC,14919.0
18422,2018-03-28 08:22:01,HantspolPlanes,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14920.0
18421,2018-03-28 08:22:12,eq_twt,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14921.0
18420,2018-03-28 08:23:19,PeriscopeTVNews,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14922.0
18419,2018-03-28 08:23:44,NguyenSylviekim,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14923.0
18418,2018-03-28 08:24:19,Sampfan,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14924.0
18415,2018-03-28 08:25:28,neocosmologist,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14925.0
18414,2018-03-28 08:29:11,Jeeerrreeemmmy,"RT @TwinzeeFrance: Rest In Peace Lieutenant Colonel Arnaud Beltrame ❤️🇫🇷
#France will never forget her Heroes 🇫🇷❤️🇫🇷❤️🇫🇷❤️

#lovefrance #Be…",14926.0
18413,2018-03-28 08:30:04,Editwit,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14927.0
18411,2018-03-28 08:30:34,sundarmukherjee,"RT @IPS_Association: Lt Col Arnaud Beltrame of France Police, who swapped himself with a hostage in #Trebes and was killed by terrorists, i…",14928.0
18410,2018-03-28 08:31:03,DropNothe,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14929.0
18407,2018-03-28 08:33:57,Abhi5hekk,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14930.0
18406,2018-03-28 08:34:31,SPoyau,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14931.0
18405,2018-03-28 08:34:31,GPerdikaris,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14932.0
18403,2018-03-28 08:36:36,praveen22102273,"RT @IPS_Association: Lt Col Arnaud Beltrame of France Police, who swapped himself with a hostage in #Trebes and was killed by terrorists, i…",14933.0
18402,2018-03-28 08:37:41,RKayR,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14934.0
18401,2018-03-28 08:39:01,France24_en,"🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack… https://t.co/rYytX46ypN",14935.0
18399,2018-03-28 08:39:26,FRANCE24,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14936.0
18398,2018-03-28 08:39:43,MargotLJParker,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14937.0
18397,2018-03-28 08:39:50,elslomo,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14938.0
18396,2018-03-28 08:40:14,Vauproduction,Hommage… https://t.co/3Ii8MBJuKp via @Vauproduction #Belfort #CollegeVauban #Hommage #Carcassonne #Trebes… https://t.co/YsBtlqHIO3,14939.0
18395,2018-03-28 08:40:28,drshnpatel,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14940.0
18394,2018-03-28 08:40:40,galean_thrope,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14941.0
18393,2018-03-28 08:40:43,Selina_Sykes,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14942.0
18392,2018-03-28 08:41:01,HollandRBLX,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14943.0
18391,2018-03-28 08:42:02,notbatmanyet,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14944.0
18390,2018-03-28 08:42:04,AntraDikhit,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14945.0
18386,2018-03-28 08:44:26,XaM_XXX,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14946.0
18382,2018-03-28 08:46:00,seekoeur,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14947.0
18381,2018-03-28 08:47:01,dmrider,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14948.0
18380,2018-03-28 08:47:04,AbhishekPrtp,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14949.0
18379,2018-03-28 08:47:30,LordBadshot,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14950.0
18378,2018-03-28 08:47:40,MathieuBertolo,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14951.0
18377,2018-03-28 08:47:59,DikshitSmita,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14952.0
18376,2018-03-28 08:47:59,TwinzeeFrance,"@Le_Figaro Rest In Peace Lieutenant Colonel Arnaud Beltrame ❤️🇫🇷
#France will never forget her Heroes 🇫🇷❤️🇫🇷❤️🇫🇷❤️… https://t.co/22LH4xJytB",14953.0
18375,2018-03-28 08:48:23,KongRagile,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French 🇫🇷 police officer Arnaud #Beltrame, killed at #Trèbes 🇫🇷terror attack #H…",14954.0
18374,2018-03-28 08:49:22,ChainHomeHigh,Talking to @BBCWorld at the top of the hour on the ongoing investigation into the  #Trèbes attacks.,14955.0
18373,2018-03-28 08:49:30,racheleuchner,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14956.0
18372,2018-03-28 08:51:19,Moritzbhg,"#Franceshooting : Politicians react to attack, pay homage to hero officer killed in #Trèbes #TrebesAttack 
https://t.co/B9Hpkx5UyQ",14957.0
18368,2018-03-28 08:53:32,kenelmer2,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14958.0
18367,2018-03-28 08:54:21,Iola30904506,RT @kakichipie: Lieutenant-Colonel Arnaud Beltrame who voluntarily took the place of the last hostage during the terrorist attack on #Trebe…,14959.0
18365,2018-03-28 08:56:26,bachandblue,"RT @FightExtremism: France has experienced a series of deadly terrorist attacks in recent years, most recently the March 23rd car-jacking a…",14960.0
18363,2018-03-28 08:56:54,wilsclan4,"RT @FightExtremism: France has experienced a series of deadly terrorist attacks in recent years, most recently the March 23rd car-jacking a…",14961.0
18361,2018-03-28 08:58:17,CAPTFLORIDA,"#LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes terror attack… https://t.co/pBCfOSJvia",14962.0
18360,2018-03-28 09:00:19,apasssingmuse,RT @kakichipie: Lieutenant-Colonel Arnaud Beltrame who voluntarily took the place of the last hostage during the terrorist attack on #Trebe…,14963.0
18359,2018-03-28 09:01:51,DAKirk01,"RT @France24_en: 🔴 #LIVE - Watch the national homage to the French police officer Arnaud #Beltrame, killed at #Trèbes #terror attack 🇫🇷 #Ho…",14964.0
18358,2018-03-28 09:02:51,NeonVoxel,RT @PeterTownsend7: Terror Has No Religion? Oh Really #Islam #antisemitism #Muslim #trebes  https://t.co/USzB2esFrP https://t.co/7j6hx6yUul,14965.0
18357,2018-03-28 09:02:54,patmowgli,RT @kakichipie: Lieutenant-Colonel Arnaud Beltrame who voluntarily took the place of the last hostage during the terrorist attack on #Trebe…,14966.0
18355,2018-03-28 09:04:31,NandKis79974537,"RT @GujjarDass: Rússia do you know?
Only Complete Saint can end terrorism #Trèbes from world. But condition is that when we will initiation…",14967.0
18354,2018-03-28 09:04:55,Fathima27897256,"RT @AhmadiyyaUK: Ahmadiyya Muslim Community UK strongly condemns the cowardly terrorist attacks in #Trèbes and #Carcassonne, #France. Our t…",14968.0
18352,2018-03-28 09:05:25,Psy_Historian,RT @ChainHomeHigh: Talking to @BBCWorld at the top of the hour on the ongoing investigation into the  #Trèbes attacks.,14969.0
